Day,Date,DJIA_Value,DJIA_Original,DJIA_Avg005,DJIA_Avg030,DJIA_Avg090,DJIA_Avg180,DJIA_Avg365,ISM_MFC_EMP_Value,ISM_MFC_EMP_Original,ISM_MFC_EMP_Avg090,ISM_MFC_EMP_Avg180,ISM_MFC_EMP_Avg365,HOUSE_SRT_MM_Value,HOUSE_SRT_MM_Original,HOUSE_SRT_MM_Avg090,HOUSE_SRT_MM_Avg180,HOUSE_SRT_MM_Avg365,MFC_MPI_Value,MFC_MPI_Original,MFC_MPI_Avg090,MFC_MPI_Avg180,MFC_MPI_Avg365
737066,2019-01-07,71.0,23687.740234,69.6,71.53,81.69,86.42,84.62,95.0,56.2,107.52,105.23,101.15,25.0,3.2,9.88,7.34,7.39,63.0,54.1,102.09,106.99,107.35
737067,2019-01-08,73.0,23864.650391,70.8,71.17,81.43,86.36,84.59,95.0,56.2,107.3,105.23,101.14,25.0,3.2,9.58,7.29,7.39,63.0,54.1,101.53,106.7,107.21
737068,2019-01-09,75.0,24084.710938,71.8,71.03,81.28,86.31,84.55,95.0,56.2,107.08,105.24,101.12,25.0,3.2,9.28,7.25,7.39,63.0,54.1,100.98,106.41,107.08
737069,2019-01-10,74.0,24014.779297,72.6,70.8,81.13,86.26,84.52,95.0,56.2,106.86,105.24,101.1,25.0,3.2,8.98,7.21,7.39,63.0,54.1,100.42,106.11,106.95
737070,2019-01-11,74.0,23996.320313,73.4,70.53,80.99,86.2,84.48,95.0,56.2,106.63,105.25,101.09,25.0,3.2,8.68,7.16,7.39,63.0,54.1,99.87,105.82,106.81
737071,2019-01-12,74.0,23996.320313,74.0,70.3,80.84,86.14,84.44,95.0,56.2,106.41,105.26,101.07,25.0,3.2,8.38,7.12,7.39,63.0,54.1,99.31,105.52,106.68
737072,2019-01-13,74.0,23996.320313,74.2,70.17,80.7,86.08,84.39,95.0,56.2,106.19,105.26,101.05,25.0,3.2,8.08,7.07,7.39,63.0,54.1,98.76,105.23,106.54
737073,2019-01-14,74.0,23964.900391,74.0,70.03,80.52,86.02,84.35,95.0,56.2,105.97,105.27,101.04,25.0,3.2,7.78,7.47,7.39,63.0,54.1,98.2,104.93,106.41
737074,2019-01-15,75.0,24099.140625,74.2,69.93,80.36,85.97,84.31,95.0,56.2,105.74,105.27,101.02,25.0,3.2,8.21,7.86,7.39,63.0,54.1,97.64,104.64,106.27
737075,2019-01-16,77.0,24288.609375,74.8,70.0,80.22,85.93,84.26,95.0,56.2,105.52,105.28,101.01,25.0,3.2,8.64,8.26,7.39,63.0,54.1,97.09,104.34,106.14
737076,2019-01-17,78.0,24474.460938,75.6,70.13,80.1,85.89,84.22,95.0,56.2,105.3,105.28,100.99,25.0,3.2,9.08,8.65,7.39,63.0,54.1,96.53,104.05,106.01
737077,2019-01-18,81.0,24750.220703,77.0,70.33,80.01,85.88,84.19,95.0,56.2,105.08,105.29,100.97,25.0,3.2,9.51,9.04,7.53,63.0,54.1,95.98,103.76,105.87
737078,2019-01-19,81.0,24750.220703,78.4,70.77,79.92,85.86,84.16,95.0,56.2,104.86,105.29,100.96,25.0,3.2,9.94,9.44,7.67,63.0,54.1,95.42,103.46,105.74
737079,2019-01-20,81.0,24750.220703,79.6,71.2,79.84,85.83,84.12,95.0,56.2,104.63,105.3,100.94,25.0,3.2,10.38,9.83,7.81,63.0,54.1,94.87,103.17,105.6
737080,2019-01-21,81.0,24750.220703,80.4,71.63,79.79,85.8,84.09,95.0,56.2,104.41,105.31,100.92,25.0,3.2,10.81,10.23,7.96,63.0,54.1,94.31,102.87,105.47
737081,2019-01-22,80.0,24607.759766,80.8,72.03,79.72,85.76,84.05,95.0,56.2,104.19,105.31,100.91,25.0,3.2,11.24,10.62,8.1,63.0,54.1,93.76,102.58,105.33
737082,2019-01-23,80.0,24700.980469,80.6,72.73,79.68,85.71,84.01,95.0,56.2,103.97,105.32,100.89,25.0,3.2,11.68,11.02,8.24,63.0,54.1,93.2,102.28,105.2
737083,2019-01-24,80.0,24626.300781,80.4,73.43,79.66,85.67,83.97,95.0,56.2,103.74,105.32,100.87,25.0,3.2,12.11,11.41,8.38,63.0,54.1,92.64,101.99,105.07
737084,2019-01-25,82.0,24860.150391,80.6,74.03,79.66,85.63,83.93,95.0,56.2,103.52,105.33,100.86,25.0,3.2,12.54,11.81,8.53,63.0,54.1,92.09,101.69,104.93
737085,2019-01-26,82.0,24860.150391,80.8,74.53,79.66,85.6,83.89,95.0,56.2,103.3,105.33,100.84,25.0,3.2,12.98,12.2,8.67,63.0,54.1,91.53,101.4,104.8
737086,2019-01-27,82.0,24860.150391,81.2,74.97,79.64,85.57,83.84,95.0,56.2,103.08,105.34,100.82,25.0,3.2,13.41,12.59,8.81,63.0,54.1,90.98,101.11,104.66
737087,2019-01-28,80.0,24596.980469,81.2,75.33,79.62,85.53,83.79,95.0,56.2,102.86,105.33,100.81,25.0,3.2,13.84,12.99,8.95,63.0,54.1,90.42,100.91,104.53
737088,2019-01-29,80.0,24674.869141,81.2,75.7,79.56,85.49,83.75,95.0,56.2,102.63,105.32,100.79,25.0,3.2,14.28,13.38,9.1,63.0,54.1,89.87,100.72,104.39
737089,2019-01-30,84.0,25109.619141,81.6,76.23,79.52,85.48,83.72,95.0,56.2,102.58,105.31,100.78,25.0,3.2,14.71,13.78,9.24,63.0,54.1,89.52,100.52,104.26
737090,2019-01-31,84.0,25049.619141,82.0,76.77,79.48,85.46,83.69,95.0,56.2,102.52,105.29,100.76,25.0,3.2,15.14,14.17,9.38,63.0,54.1,89.18,100.33,104.13
737091,2019-02-01,85.0,25193.150391,82.6,77.3,79.44,85.45,83.66,90.0,55.5,102.41,105.26,100.79,25.0,3.2,15.58,14.57,9.52,85.0,56.6,89.08,100.26,104.07
