Day,Date,Value,Original,Avg005,Avg030,Avg090,Avg180,Avg365
725770,1988-02-03,-122.0,1971.97998,-122.0,-121.8,-121.9,-119.46,-118.83
725771,1988-02-04,-122.0,1941.47998,-122.0,-121.83,-121.91,-119.49,-118.83
725772,1988-02-05,-122.0,1940.319946,-122.0,-121.87,-121.92,-119.52,-118.84
725773,1988-02-06,-122.0,1940.319946,-122.0,-121.9,-121.93,-119.56,-118.85
725774,1988-02-07,-122.0,1940.319946,-122.0,-121.93,-121.93,-119.59,-118.85
725775,1988-02-08,-122.0,1911.140015,-122.0,-121.97,-121.93,-119.63,-118.86
725776,1988-02-09,-122.0,1921.579956,-122.0,-122.0,-121.93,-119.67,-118.86
725777,1988-02-10,-122.0,1967.839966,-122.0,-122.0,-121.93,-119.71,-118.87
725778,1988-02-11,-122.0,1982.430054,-122.0,-122.0,-121.93,-119.75,-118.87
725779,1988-02-12,-121.0,1995.689941,-121.8,-121.97,-121.92,-119.78,-118.88
725780,1988-02-13,-121.0,1995.689941,-121.6,-121.93,-121.91,-119.82,-118.88
725781,1988-02-14,-121.0,1995.689941,-121.4,-121.9,-121.9,-119.85,-118.88
725782,1988-02-15,-121.0,1995.689941,-121.2,-121.87,-121.89,-119.88,-118.88
725783,1988-02-16,-121.0,2010.439941,-121.0,-121.83,-121.88,-119.92,-118.89
725784,1988-02-17,-121.0,2026.189941,-121.0,-121.8,-121.87,-119.95,-118.89
725785,1988-02-18,-121.0,2011.939941,-121.0,-121.77,-121.86,-119.98,-118.9
725786,1988-02-19,-121.0,2018.900024,-121.0,-121.73,-121.84,-120.02,-118.9
725787,1988-02-20,-121.0,2018.900024,-121.0,-121.7,-121.83,-120.05,-118.91
725788,1988-02-21,-121.0,2018.900024,-121.0,-121.67,-121.82,-120.08,-118.92
725789,1988-02-22,-121.0,2051.719971,-121.0,-121.63,-121.81,-120.12,-118.92
725790,1988-02-23,-121.0,2057.030029,-121.0,-121.6,-121.8,-120.15,-118.93
725791,1988-02-24,-121.0,2061.340088,-121.0,-121.57,-121.79,-120.18,-118.93
725792,1988-02-25,-121.0,2078.080078,-121.0,-121.53,-121.78,-120.22,-118.94
725793,1988-02-26,-121.0,2034.810059,-121.0,-121.5,-121.77,-120.25,-118.94
725794,1988-02-27,-121.0,2034.810059,-121.0,-121.47,-121.76,-120.28,-118.95
725795,1988-02-28,-121.0,2034.810059,-121.0,-121.43,-121.73,-120.32,-118.95
725796,1988-02-29,-121.0,2074.600098,-121.0,-121.4,-121.72,-120.34,-118.96
725797,1988-03-01,-121.0,2086.870117,-121.0,-121.37,-121.7,-120.37,-118.96
725798,1988-03-02,-121.0,2094.5,-121.0,-121.33,-121.68,-120.4,-118.97
725799,1988-03-03,-121.0,2085.379883,-121.0,-121.3,-121.66,-120.43,-118.98
725800,1988-03-04,-121.0,2076.76001,-121.0,-121.27,-121.63,-120.46,-118.98
725801,1988-03-05,-121.0,2076.76001,-121.0,-121.23,-121.61,-120.48,-118.99
725802,1988-03-06,-121.0,2076.76001,-121.0,-121.2,-121.59,-120.51,-118.99
725803,1988-03-07,-121.0,2069.300049,-121.0,-121.17,-121.57,-120.54,-119.0
725804,1988-03-08,-121.0,2090.02002,-121.0,-121.13,-121.56,-120.57,-119.0
725805,1988-03-09,-121.0,2094.159912,-121.0,-121.1,-121.54,-120.59,-119.01
725806,1988-03-10,-121.0,2081.399902,-121.0,-121.07,-121.53,-120.62,-119.01
725807,1988-03-11,-121.0,2049.070068,-121.0,-121.03,-121.52,-120.65,-119.02
725808,1988-03-12,-121.0,2049.070068,-121.0,-121.0,-121.51,-120.68,-119.02
725809,1988-03-13,-121.0,2049.070068,-121.0,-121.0,-121.5,-120.71,-119.03
725810,1988-03-14,-121.0,2056.699951,-121.0,-121.0,-121.49,-120.73,-119.04
725811,1988-03-15,-121.0,2062.169922,-121.0,-121.0,-121.48,-120.76,-119.04
725812,1988-03-16,-121.0,2070.620117,-121.0,-121.0,-121.47,-120.78,-119.05
725813,1988-03-17,-121.0,2093.169922,-121.0,-121.0,-121.46,-120.8,-119.05
725814,1988-03-18,-120.0,2110.909912,-120.8,-120.97,-121.43,-120.82,-119.05
725815,1988-03-19,-120.0,2110.909912,-120.6,-120.93,-121.41,-120.84,-119.06
725816,1988-03-20,-120.0,2110.909912,-120.4,-120.9,-121.4,-120.86,-119.07
725817,1988-03-21,-121.0,2081.22998,-120.4,-120.9,-121.4,-120.89,-119.07
725818,1988-03-22,-121.0,2082.889893,-120.4,-120.9,-121.4,-120.92,-119.08
725819,1988-03-23,-121.0,2085.050049,-120.6,-120.9,-121.4,-120.94,-119.09
725820,1988-03-24,-121.0,2052.219971,-120.8,-120.9,-121.4,-120.97,-119.1
725821,1988-03-25,-121.0,2031.0,-121.0,-120.9,-121.4,-121.0,-119.11
725822,1988-03-26,-121.0,2031.0,-121.0,-120.9,-121.4,-121.03,-119.12
725823,1988-03-27,-121.0,2031.0,-121.0,-120.9,-121.39,-121.06,-119.12
725824,1988-03-28,-121.0,1990.880005,-121.0,-120.9,-121.38,-121.08,-119.13
725825,1988-03-29,-121.0,2018.569946,-121.0,-120.9,-121.37,-121.11,-119.14
725826,1988-03-30,-121.0,2017.569946,-121.0,-120.9,-121.36,-121.14,-119.14
725827,1988-03-31,-121.0,2000.660034,-121.0,-120.9,-121.34,-121.17,-119.15
725828,1988-04-01,-121.0,2000.660034,-121.0,-120.9,-121.33,-121.19,-119.16
725829,1988-04-02,-121.0,2000.660034,-121.0,-120.9,-121.32,-121.22,-119.16
725830,1988-04-03,-121.0,2000.660034,-121.0,-120.9,-121.32,-121.25,-119.17
725831,1988-04-04,-121.0,2013.26001,-121.0,-120.9,-121.32,-121.28,-119.18
725832,1988-04-05,-121.0,2011.27002,-121.0,-120.9,-121.32,-121.31,-119.19
725833,1988-04-06,-121.0,2067.469971,-121.0,-120.9,-121.32,-121.33,-119.2
725834,1988-04-07,-121.0,2084.219971,-121.0,-120.9,-121.32,-121.35,-119.21
725835,1988-04-08,-120.0,2103.780029,-120.8,-120.87,-121.31,-121.37,-119.21
725836,1988-04-09,-120.0,2103.780029,-120.6,-120.83,-121.3,-121.38,-119.22
725837,1988-04-10,-120.0,2103.780029,-120.4,-120.8,-121.28,-121.4,-119.22
725838,1988-04-11,-120.0,2110.080078,-120.2,-120.77,-121.26,-121.42,-119.23
725839,1988-04-12,-120.0,2120.689941,-120.0,-120.73,-121.23,-121.43,-119.23
725840,1988-04-13,-120.0,2121.350098,-120.0,-120.7,-121.21,-121.44,-119.24
725841,1988-04-14,-121.0,2083.219971,-120.2,-120.7,-121.2,-121.46,-119.24
725842,1988-04-15,-121.0,2031.329956,-120.4,-120.7,-121.19,-121.47,-119.25
725843,1988-04-16,-121.0,2031.329956,-120.6,-120.7,-121.18,-121.48,-119.25
725844,1988-04-17,-121.0,2031.329956,-120.8,-120.73,-121.17,-121.48,-119.26
725845,1988-04-18,-121.0,2023.040039,-121.0,-120.77,-121.16,-121.48,-119.26
725846,1988-04-19,-121.0,2047.079956,-121.0,-120.8,-121.14,-121.48,-119.27
725847,1988-04-20,-121.0,2015.420044,-121.0,-120.8,-121.13,-121.48,-119.28
725848,1988-04-21,-121.0,2030.5,-121.0,-120.8,-121.12,-121.48,-119.28
725849,1988-04-22,-121.0,2029.01001,-121.0,-120.8,-121.11,-121.48,-119.29
725850,1988-04-23,-121.0,2029.01001,-121.0,-120.8,-121.1,-121.47,-119.3
725851,1988-04-24,-121.0,2029.01001,-121.0,-120.8,-121.09,-121.47,-119.3
725852,1988-04-25,-121.0,2048.570068,-121.0,-120.8,-121.08,-121.46,-119.31
725853,1988-04-26,-121.0,2062.830078,-121.0,-120.8,-121.07,-121.46,-119.31
725854,1988-04-27,-121.0,2066.639893,-121.0,-120.8,-121.06,-121.46,-119.32
725855,1988-04-28,-121.0,2057.530029,-121.0,-120.8,-121.04,-121.46,-119.32
725856,1988-04-29,-121.0,2047.910034,-121.0,-120.8,-121.03,-121.46,-119.33
725857,1988-04-30,-121.0,2047.910034,-121.0,-120.8,-121.02,-121.46,-119.33
725858,1988-05-01,-121.0,2047.910034,-121.0,-120.8,-121.01,-121.45,-119.34
725859,1988-05-02,-121.0,2050.399902,-121.0,-120.8,-121.0,-121.44,-119.35
725860,1988-05-03,-121.0,2071.949951,-121.0,-120.8,-120.99,-121.44,-119.35
725861,1988-05-04,-121.0,2067.139893,-121.0,-120.8,-120.98,-121.44,-119.36
725862,1988-05-05,-121.0,2038.459961,-121.0,-120.8,-120.97,-121.44,-119.37
725863,1988-05-06,-121.0,2013.589966,-121.0,-120.8,-120.96,-121.44,-119.38
725864,1988-05-07,-121.0,2013.589966,-121.0,-120.8,-120.94,-121.44,-119.38
725865,1988-05-08,-121.0,2013.589966,-121.0,-120.83,-120.93,-121.43,-119.39
725866,1988-05-09,-121.0,2013.589966,-121.0,-120.87,-120.92,-121.43,-119.4
725867,1988-05-10,-121.0,2020.22998,-121.0,-120.9,-120.91,-121.42,-119.41
725868,1988-05-11,-122.0,1988.560059,-121.2,-120.97,-120.91,-121.42,-119.42
725869,1988-05-12,-122.0,1986.069946,-121.4,-121.03,-120.92,-121.42,-119.43
725870,1988-05-13,-121.0,2001.48999,-121.4,-121.07,-120.92,-121.42,-119.44
725871,1988-05-14,-121.0,2001.48999,-121.4,-121.07,-120.92,-121.41,-119.44
725872,1988-05-15,-121.0,2001.48999,-121.4,-121.07,-120.92,-121.41,-119.45
725873,1988-05-16,-121.0,2012.599976,-121.2,-121.07,-120.92,-121.4,-119.45
725874,1988-05-17,-121.0,2026.689941,-121.0,-121.07,-120.92,-121.39,-119.46
725875,1988-05-18,-121.0,1992.869995,-121.0,-121.07,-120.92,-121.39,-119.47
725876,1988-05-19,-122.0,1963.859985,-121.2,-121.1,-120.93,-121.39,-119.47
725877,1988-05-20,-122.0,1978.780029,-121.4,-121.13,-120.94,-121.39,-119.48
725878,1988-05-21,-122.0,1978.780029,-121.6,-121.17,-120.96,-121.39,-119.49
725879,1988-05-22,-122.0,1978.780029,-121.8,-121.2,-120.97,-121.39,-119.5
725880,1988-05-23,-122.0,1962.369995,-122.0,-121.23,-120.98,-121.39,-119.51
725881,1988-05-24,-122.0,1967.670044,-122.0,-121.27,-120.99,-121.39,-119.52
725882,1988-05-25,-122.0,1984.579956,-122.0,-121.3,-121.0,-121.39,-119.52
725883,1988-05-26,-122.0,1981.150024,-122.0,-121.33,-121.01,-121.39,-119.53
725884,1988-05-27,-122.0,1970.839966,-122.0,-121.37,-121.02,-121.39,-119.54
725885,1988-05-28,-122.0,1970.839966,-122.0,-121.4,-121.03,-121.38,-119.55
725886,1988-05-29,-122.0,1970.839966,-122.0,-121.43,-121.04,-121.38,-119.56
725887,1988-05-30,-122.0,1970.839966,-122.0,-121.47,-121.06,-121.38,-119.57
725888,1988-05-31,-121.0,2034.5,-121.8,-121.47,-121.06,-121.37,-119.58
725889,1988-06-01,-121.0,2076.280029,-121.6,-121.47,-121.06,-121.36,-119.58
725890,1988-06-02,-121.0,2073.26001,-121.4,-121.47,-121.06,-121.34,-119.59
725891,1988-06-03,-121.0,2080.72998,-121.2,-121.47,-121.06,-121.33,-119.6
725892,1988-06-04,-121.0,2080.72998,-121.0,-121.47,-121.06,-121.32,-119.61
725893,1988-06-05,-121.0,2080.72998,-121.0,-121.47,-121.06,-121.31,-119.61
725894,1988-06-06,-121.0,2083.929932,-121.0,-121.47,-121.06,-121.31,-119.62
725895,1988-06-07,-121.0,2082.860107,-121.0,-121.47,-121.06,-121.3,-119.63
725896,1988-06-08,-120.0,2113.620117,-120.8,-121.43,-121.04,-121.29,-119.64
725897,1988-06-09,-120.0,2119.310059,-120.6,-121.4,-121.03,-121.28,-119.64
725898,1988-06-10,-120.0,2123.580078,-120.4,-121.33,-121.02,-121.27,-119.65
725899,1988-06-11,-120.0,2123.580078,-120.2,-121.27,-121.01,-121.26,-119.65
725900,1988-06-12,-120.0,2123.580078,-120.0,-121.23,-121.0,-121.24,-119.66
725901,1988-06-13,-120.0,2114.149902,-120.0,-121.2,-120.99,-121.23,-119.66
725902,1988-06-14,-120.0,2148.120117,-120.0,-121.17,-120.98,-121.22,-119.67
725903,1988-06-15,-120.0,2137.449951,-120.0,-121.13,-120.97,-121.21,-119.67
725904,1988-06-16,-120.0,2120.72998,-120.0,-121.1,-120.97,-121.2,-119.68
725905,1988-06-17,-120.0,2116.469971,-120.0,-121.07,-120.97,-121.19,-119.68
725906,1988-06-18,-120.0,2116.469971,-120.0,-121.0,-120.97,-121.18,-119.69
725907,1988-06-19,-120.0,2116.469971,-120.0,-120.93,-120.96,-121.18,-119.7
725908,1988-06-20,-121.0,2100.110107,-120.2,-120.9,-120.96,-121.18,-119.7
725909,1988-06-21,-120.0,2115.75,-120.2,-120.83,-120.94,-121.17,-119.71
725910,1988-06-22,-120.0,2160.100098,-120.2,-120.77,-120.93,-121.17,-119.72
725911,1988-06-23,-120.0,2169.100098,-120.2,-120.7,-120.92,-121.16,-119.73
725912,1988-06-24,-120.0,2165.360107,-120.2,-120.63,-120.91,-121.16,-119.74
725913,1988-06-25,-120.0,2165.360107,-120.0,-120.57,-120.9,-121.14,-119.75
725914,1988-06-26,-120.0,2165.360107,-120.0,-120.5,-120.89,-121.13,-119.75
725915,1988-06-27,-120.0,2147.76001,-120.0,-120.43,-120.88,-121.12,-119.76
725916,1988-06-28,-120.0,2139.939941,-120.0,-120.37,-120.87,-121.11,-119.77
725917,1988-06-29,-120.0,2144.909912,-120.0,-120.3,-120.86,-121.1,-119.78
725918,1988-06-30,-120.0,2147.219971,-120.0,-120.27,-120.84,-121.09,-119.78
725919,1988-07-01,-120.0,2151.139893,-120.0,-120.23,-120.83,-121.08,-119.79
725920,1988-07-02,-120.0,2151.139893,-120.0,-120.2,-120.82,-121.07,-119.8
725921,1988-07-03,-120.0,2151.139893,-120.0,-120.17,-120.81,-121.07,-119.81
725922,1988-07-04,-120.0,2151.139893,-120.0,-120.13,-120.8,-121.06,-119.82
725923,1988-07-05,-120.0,2162.52002,-120.0,-120.1,-120.79,-121.06,-119.82
725924,1988-07-06,-120.0,2169.449951,-120.0,-120.07,-120.78,-121.05,-119.83
725925,1988-07-07,-120.0,2136.02002,-120.0,-120.03,-120.78,-121.04,-119.84
725926,1988-07-08,-120.0,2133.530029,-120.0,-120.03,-120.78,-121.04,-119.85
725927,1988-07-09,-120.0,2133.530029,-120.0,-120.03,-120.78,-121.03,-119.86
725928,1988-07-10,-120.0,2133.530029,-120.0,-120.03,-120.78,-121.02,-119.87
725929,1988-07-11,-120.0,2126.070068,-120.0,-120.03,-120.78,-121.01,-119.87
725930,1988-07-12,-120.0,2121.439941,-120.0,-120.03,-120.78,-120.99,-119.88
725931,1988-07-13,-120.0,2114.149902,-120.0,-120.03,-120.77,-120.98,-119.89
725932,1988-07-14,-120.0,2125.709961,-120.0,-120.03,-120.76,-120.97,-119.9
725933,1988-07-15,-120.0,2140.110107,-120.0,-120.03,-120.74,-120.96,-119.91
725934,1988-07-16,-120.0,2140.110107,-120.0,-120.03,-120.73,-120.95,-119.92
725935,1988-07-17,-120.0,2140.110107,-120.0,-120.03,-120.72,-120.94,-119.92
725936,1988-07-18,-120.0,2132.469971,-120.0,-120.03,-120.71,-120.93,-119.93
725937,1988-07-19,-120.0,2127.669922,-120.0,-120.03,-120.7,-120.92,-119.94
725938,1988-07-20,-120.0,2119.310059,-120.0,-120.0,-120.69,-120.91,-119.95
725939,1988-07-21,-120.0,2113.620117,-120.0,-120.0,-120.68,-120.89,-119.96
725940,1988-07-22,-121.0,2092.459961,-120.2,-120.03,-120.68,-120.89,-119.97
725941,1988-07-23,-121.0,2092.459961,-120.4,-120.07,-120.68,-120.88,-119.98
725942,1988-07-24,-121.0,2092.459961,-120.6,-120.1,-120.68,-120.88,-119.99
725943,1988-07-25,-121.0,2082.679932,-120.8,-120.13,-120.68,-120.87,-120.0
725944,1988-07-26,-121.0,2089.790039,-121.0,-120.17,-120.68,-120.87,-120.01
725945,1988-07-27,-121.0,2089.969971,-121.0,-120.2,-120.68,-120.86,-120.02
725946,1988-07-28,-121.0,2089.26001,-121.0,-120.23,-120.68,-120.86,-120.03
725947,1988-07-29,-120.0,2133.01001,-120.8,-120.23,-120.67,-120.84,-120.04
725948,1988-07-30,-120.0,2133.01001,-120.6,-120.23,-120.66,-120.83,-120.05
725949,1988-07-31,-120.0,2133.01001,-120.4,-120.23,-120.64,-120.82,-120.07
725950,1988-08-01,-120.0,2146.159912,-120.2,-120.23,-120.63,-120.81,-120.08
725951,1988-08-02,-120.0,2151.850098,-120.0,-120.23,-120.62,-120.8,-120.09
725952,1988-08-03,-120.0,2147.939941,-120.0,-120.23,-120.61,-120.79,-120.1
725953,1988-08-04,-120.0,2147.22998,-120.0,-120.23,-120.6,-120.78,-120.11
725954,1988-08-05,-120.0,2128.72998,-120.0,-120.23,-120.59,-120.77,-120.12
725955,1988-08-06,-120.0,2128.72998,-120.0,-120.23,-120.58,-120.76,-120.13
725956,1988-08-07,-120.0,2128.72998,-120.0,-120.23,-120.57,-120.74,-120.14
725957,1988-08-08,-120.0,2134.600098,-120.0,-120.23,-120.56,-120.73,-120.15
725958,1988-08-09,-120.0,2110.949951,-120.0,-120.23,-120.53,-120.72,-120.16
725959,1988-08-10,-121.0,2078.409912,-120.2,-120.27,-120.52,-120.72,-120.18
725960,1988-08-11,-121.0,2050.679932,-120.4,-120.3,-120.52,-120.72,-120.2
725961,1988-08-12,-121.0,2046.410034,-120.6,-120.33,-120.52,-120.72,-120.21
725962,1988-08-13,-121.0,2046.410034,-120.8,-120.37,-120.52,-120.72,-120.23
725963,1988-08-14,-121.0,2046.410034,-121.0,-120.4,-120.52,-120.72,-120.25
725964,1988-08-15,-121.0,2040.719971,-121.0,-120.43,-120.52,-120.72,-120.26
725965,1988-08-16,-121.0,2043.560059,-121.0,-120.47,-120.52,-120.72,-120.28
725966,1988-08-17,-121.0,2042.5,-121.0,-120.5,-120.51,-120.72,-120.3
725967,1988-08-18,-121.0,2046.589966,-121.0,-120.53,-120.5,-120.72,-120.31
725968,1988-08-19,-121.0,2048.889893,-121.0,-120.57,-120.49,-120.72,-120.33
725969,1988-08-20,-121.0,2048.889893,-121.0,-120.6,-120.48,-120.72,-120.35
725970,1988-08-21,-121.0,2048.889893,-121.0,-120.6,-120.47,-120.72,-120.36
725971,1988-08-22,-121.0,2027.560059,-121.0,-120.6,-120.46,-120.72,-120.38
725972,1988-08-23,-121.0,2008.359985,-121.0,-120.6,-120.44,-120.72,-120.39
725973,1988-08-24,-121.0,2028.97998,-121.0,-120.6,-120.43,-120.72,-120.41
725974,1988-08-25,-121.0,2022.050049,-121.0,-120.6,-120.42,-120.72,-120.43
725975,1988-08-26,-121.0,2027.380005,-121.0,-120.6,-120.41,-120.72,-120.44
725976,1988-08-27,-121.0,2027.380005,-121.0,-120.6,-120.4,-120.72,-120.46
725977,1988-08-28,-121.0,2027.380005,-121.0,-120.63,-120.39,-120.72,-120.48
725978,1988-08-29,-121.0,2047.469971,-121.0,-120.67,-120.39,-120.72,-120.49
725979,1988-08-30,-121.0,2052.629883,-121.0,-120.7,-120.39,-120.72,-120.51
725980,1988-08-31,-121.0,2052.449951,-121.0,-120.73,-120.39,-120.72,-120.53
725981,1988-09-01,-121.0,2027.560059,-121.0,-120.77,-120.39,-120.72,-120.54
725982,1988-09-02,-121.0,2064.719971,-121.0,-120.8,-120.39,-120.72,-120.55
725983,1988-09-03,-121.0,2064.719971,-121.0,-120.83,-120.39,-120.72,-120.57
725984,1988-09-04,-121.0,2064.719971,-121.0,-120.87,-120.39,-120.72,-120.58
725985,1988-09-05,-121.0,2064.719971,-121.0,-120.9,-120.39,-120.72,-120.59
725986,1988-09-06,-121.0,2074.679932,-121.0,-120.93,-120.4,-120.72,-120.61
725987,1988-09-07,-121.0,2084.100098,-121.0,-120.97,-120.41,-120.72,-120.62
725988,1988-09-08,-121.0,2079.300049,-121.0,-121.0,-120.42,-120.72,-120.64
725989,1988-09-09,-121.0,2088.72998,-121.0,-121.0,-120.43,-120.72,-120.65
725990,1988-09-10,-121.0,2088.72998,-121.0,-121.0,-120.44,-120.72,-120.66
725991,1988-09-11,-121.0,2088.72998,-121.0,-121.0,-120.46,-120.72,-120.68
725992,1988-09-12,-121.0,2088.550049,-121.0,-121.0,-120.47,-120.72,-120.69
725993,1988-09-13,-121.0,2088.189941,-121.0,-121.0,-120.48,-120.72,-120.7
725994,1988-09-14,-120.0,2111.659912,-120.8,-120.97,-120.48,-120.72,-120.72
725995,1988-09-15,-120.0,2112.550049,-120.6,-120.93,-120.48,-120.72,-120.73
725996,1988-09-16,-120.0,2113.26001,-120.4,-120.9,-120.48,-120.72,-120.73
725997,1988-09-17,-120.0,2113.26001,-120.2,-120.87,-120.48,-120.72,-120.74
725998,1988-09-18,-120.0,2113.26001,-120.0,-120.83,-120.47,-120.71,-120.75
725999,1988-09-19,-121.0,2096.550049,-120.2,-120.83,-120.48,-120.71,-120.76
